,ds,y
351,2022-10-08 22:00:00,1311.83
352,2022-10-08 23:00:00,1315.48
353,2022-10-09 00:00:00,1312.49
354,2022-10-09 01:00:00,1311.58
355,2022-10-09 02:00:00,1308.46
356,2022-10-09 03:00:00,1310.69
357,2022-10-09 04:00:00,1313.21
358,2022-10-09 05:00:00,1314.62
359,2022-10-09 06:00:00,1317.04
360,2022-10-09 07:00:00,1314.88
361,2022-10-09 08:00:00,1315.33
362,2022-10-09 09:00:00,1317.2
363,2022-10-09 10:00:00,1322.36
364,2022-10-09 11:00:00,1323.09
365,2022-10-09 12:00:00,1326.38
366,2022-10-09 13:00:00,1321.89
367,2022-10-09 14:00:00,1324.32
368,2022-10-09 15:00:00,1326.52
369,2022-10-09 16:00:00,1325.43
370,2022-10-09 17:00:00,1324.5
371,2022-10-09 18:00:00,1325.66
372,2022-10-09 19:00:00,1319.82
373,2022-10-09 20:00:00,1320.9
374,2022-10-09 21:00:00,1321.45
375,2022-10-09 22:00:00,1316.65
376,2022-10-09 23:00:00,1323.13
377,2022-10-10 00:00:00,1333.19
378,2022-10-10 01:00:00,1330.91
379,2022-10-10 02:00:00,1324.45
380,2022-10-10 03:00:00,1323.18
381,2022-10-10 04:00:00,1324.64
382,2022-10-10 05:00:00,1317.94
383,2022-10-10 06:00:00,1315.09
384,2022-10-10 07:00:00,1316.7
385,2022-10-10 08:00:00,1306.79
386,2022-10-10 09:00:00,1312.87
387,2022-10-10 10:00:00,1310.0
388,2022-10-10 11:00:00,1315.0
389,2022-10-10 12:00:00,1318.33
390,2022-10-10 13:00:00,1310.4
391,2022-10-10 14:00:00,1306.92
392,2022-10-10 15:00:00,1308.27
393,2022-10-10 16:00:00,1300.8
394,2022-10-10 17:00:00,1312.47
395,2022-10-10 18:00:00,1308.22
396,2022-10-10 19:00:00,1307.59
397,2022-10-10 20:00:00,1307.32
398,2022-10-10 21:00:00,1306.74
399,2022-10-10 22:00:00,1292.22
400,2022-10-10 23:00:00,1290.03
401,2022-10-11 00:00:00,1277.9
402,2022-10-11 01:00:00,1276.08
403,2022-10-11 02:00:00,1279.99
404,2022-10-11 03:00:00,1278.37
405,2022-10-11 04:00:00,1277.44
406,2022-10-11 05:00:00,1275.04
407,2022-10-11 06:00:00,1277.89
408,2022-10-11 07:00:00,1284.19
409,2022-10-11 08:00:00,1284.91
410,2022-10-11 09:00:00,1280.64
411,2022-10-11 10:00:00,1283.23
412,2022-10-11 11:00:00,1286.72
413,2022-10-11 12:00:00,1285.94
414,2022-10-11 13:00:00,1274.64
415,2022-10-11 14:00:00,1282.37
416,2022-10-11 15:00:00,1293.56
417,2022-10-11 16:00:00,1295.55
418,2022-10-11 17:00:00,1290.96
419,2022-10-11 18:00:00,1278.85
420,2022-10-11 19:00:00,1282.51
421,2022-10-11 20:00:00,1281.69
422,2022-10-11 21:00:00,1276.5
423,2022-10-11 22:00:00,1280.9
424,2022-10-11 23:00:00,1280.11
425,2022-10-12 00:00:00,1286.52
426,2022-10-12 01:00:00,1283.61
427,2022-10-12 02:00:00,1284.21
428,2022-10-12 03:00:00,1283.71
