,ds,y
698,2022-10-25 13:00:00,1381.8
699,2022-10-25 14:00:00,1382.14
700,2022-10-25 15:00:00,1408.3
701,2022-10-25 16:00:00,1428.34
702,2022-10-25 17:00:00,1482.05
703,2022-10-25 18:00:00,1494.94
704,2022-10-25 19:00:00,1493.34
705,2022-10-25 20:00:00,1473.85
706,2022-10-25 21:00:00,1482.1
707,2022-10-25 22:00:00,1458.07
708,2022-10-25 23:00:00,1459.74
709,2022-10-26 00:00:00,1471.86
710,2022-10-26 01:00:00,1480.38
711,2022-10-26 02:00:00,1485.72
712,2022-10-26 03:00:00,1487.03
713,2022-10-26 04:00:00,1479.95
714,2022-10-26 05:00:00,1484.34
715,2022-10-26 06:00:00,1497.73
716,2022-10-26 07:00:00,1515.65
717,2022-10-26 08:00:00,1536.4
718,2022-10-26 09:00:00,1530.52
719,2022-10-26 10:00:00,1537.77
720,2022-10-26 11:00:00,1528.49
721,2022-10-26 12:00:00,1524.39
722,2022-10-26 13:00:00,1529.42
723,2022-10-26 14:00:00,1574.91
724,2022-10-26 15:00:00,1567.54
725,2022-10-26 16:00:00,1547.36
726,2022-10-26 17:00:00,1562.15
727,2022-10-26 18:00:00,1553.78
728,2022-10-26 19:00:00,1564.28
729,2022-10-26 20:00:00,1553.05
730,2022-10-26 21:00:00,1550.71
731,2022-10-26 22:00:00,1568.42
732,2022-10-26 23:00:00,1566.1
733,2022-10-27 00:00:00,1559.94
734,2022-10-27 01:00:00,1561.34
735,2022-10-27 02:00:00,1548.95
736,2022-10-27 03:00:00,1555.07
737,2022-10-27 04:00:00,1561.63
738,2022-10-27 05:00:00,1562.85
739,2022-10-27 06:00:00,1553.9
740,2022-10-27 07:00:00,1556.53
741,2022-10-27 08:00:00,1553.8
742,2022-10-27 09:00:00,1549.35
743,2022-10-27 10:00:00,1541.06
744,2022-10-27 11:00:00,1550.98
745,2022-10-27 12:00:00,1571.01
746,2022-10-27 13:00:00,1543.65
747,2022-10-27 14:00:00,1547.66
748,2022-10-27 15:00:00,1544.21
749,2022-10-27 16:00:00,1549.08
750,2022-10-27 17:00:00,1551.63
751,2022-10-27 18:00:00,1555.71
752,2022-10-27 19:00:00,1562.36
753,2022-10-27 20:00:00,1527.33
754,2022-10-27 21:00:00,1524.18
755,2022-10-27 22:00:00,1517.4
756,2022-10-27 23:00:00,1514.05
757,2022-10-28 00:00:00,1519.26
758,2022-10-28 01:00:00,1524.85
759,2022-10-28 02:00:00,1501.41
760,2022-10-28 03:00:00,1507.76
761,2022-10-28 04:00:00,1508.24
762,2022-10-28 05:00:00,1516.04
763,2022-10-28 06:00:00,1511.26
764,2022-10-28 07:00:00,1493.67
765,2022-10-28 08:00:00,1502.59
766,2022-10-28 09:00:00,1507.06
767,2022-10-28 10:00:00,1500.89
768,2022-10-28 11:00:00,1498.19
769,2022-10-28 12:00:00,1511.45
770,2022-10-28 13:00:00,1540.18
771,2022-10-28 14:00:00,1532.34
772,2022-10-28 15:00:00,1537.87
773,2022-10-28 16:00:00,1567.13
774,2022-10-28 17:00:00,1552.78
775,2022-10-28 18:00:00,1557.12
776,2022-10-28 19:00:00,1557.36
777,2022-10-28 20:00:00,1559.73
778,2022-10-28 21:00:00,1555.85
779,2022-10-28 22:00:00,1558.62
780,2022-10-28 23:00:00,1554.41
781,2022-10-29 00:00:00,1553.36
782,2022-10-29 01:00:00,1553.51
783,2022-10-29 02:00:00,1572.01
784,2022-10-29 03:00:00,1589.52
785,2022-10-29 04:00:00,1581.04
786,2022-10-29 05:00:00,1580.73
787,2022-10-29 06:00:00,1583.46
788,2022-10-29 07:00:00,1594.77
789,2022-10-29 08:00:00,1628.85
790,2022-10-29 09:00:00,1631.94
791,2022-10-29 10:00:00,1621.94
792,2022-10-29 11:00:00,1615.42
793,2022-10-29 12:00:00,1626.03
794,2022-10-29 13:00:00,1624.42
795,2022-10-29 14:00:00,1618.59
796,2022-10-29 15:00:00,1632.4
797,2022-10-29 16:00:00,1632.85
798,2022-10-29 17:00:00,1627.38
799,2022-10-29 18:00:00,1630.0
800,2022-10-29 19:00:00,1623.44
801,2022-10-29 20:00:00,1626.21
802,2022-10-29 21:00:00,1625.49
803,2022-10-29 22:00:00,1611.0
804,2022-10-29 23:00:00,1619.55
805,2022-10-30 00:00:00,1607.68
806,2022-10-30 01:00:00,1615.31
807,2022-10-30 02:00:00,1616.67
808,2022-10-30 03:00:00,1622.18
809,2022-10-30 04:00:00,1618.5
810,2022-10-30 05:00:00,1625.39
811,2022-10-30 06:00:00,1634.32
812,2022-10-30 07:00:00,1629.06
813,2022-10-30 08:00:00,1616.19
814,2022-10-30 09:00:00,1598.01
815,2022-10-30 10:00:00,1596.83
816,2022-10-30 11:00:00,1605.0
817,2022-10-30 12:00:00,1599.55
818,2022-10-30 13:00:00,1585.84
819,2022-10-30 14:00:00,1598.94
820,2022-10-30 15:00:00,1587.22
821,2022-10-30 16:00:00,1582.42
822,2022-10-30 17:00:00,1587.15
823,2022-10-30 18:00:00,1589.65
824,2022-10-30 19:00:00,1587.34
825,2022-10-30 20:00:00,1594.55
826,2022-10-30 21:00:00,1595.34
827,2022-10-30 22:00:00,1587.19
828,2022-10-30 23:00:00,1590.44
829,2022-10-31 00:00:00,1583.1
830,2022-10-31 01:00:00,1574.2
831,2022-10-31 02:00:00,1573.61
832,2022-10-31 03:00:00,1582.74
833,2022-10-31 04:00:00,1589.44
834,2022-10-31 05:00:00,1589.16
835,2022-10-31 06:00:00,1586.85
836,2022-10-31 07:00:00,1591.17
837,2022-10-31 08:00:00,1582.62
838,2022-10-31 09:00:00,1620.76
839,2022-10-31 10:00:00,1623.06
840,2022-10-31 11:00:00,1621.27
841,2022-10-31 12:00:00,1617.63
842,2022-10-31 13:00:00,1559.33
843,2022-10-31 14:00:00,1557.21
844,2022-10-31 15:00:00,1569.44
845,2022-10-31 16:00:00,1563.82
846,2022-10-31 17:00:00,1562.74
847,2022-10-31 18:00:00,1571.26
848,2022-10-31 19:00:00,1563.69
849,2022-10-31 20:00:00,1564.79
850,2022-10-31 21:00:00,1557.71
851,2022-10-31 22:00:00,1565.83
852,2022-10-31 23:00:00,1572.69
853,2022-11-01 00:00:00,1570.11
854,2022-11-01 01:00:00,1581.18
855,2022-11-01 02:00:00,1598.35
856,2022-11-01 03:00:00,1586.81
857,2022-11-01 04:00:00,1589.63
858,2022-11-01 05:00:00,1589.43
859,2022-11-01 06:00:00,1595.77
860,2022-11-01 07:00:00,1591.11
861,2022-11-01 08:00:00,1587.79
862,2022-11-01 09:00:00,1597.56
863,2022-11-01 10:00:00,1606.69
864,2022-11-01 11:00:00,1590.28
865,2022-11-01 12:00:00,1597.01
866,2022-11-01 13:00:00,1578.7
867,2022-11-01 14:00:00,1569.44
868,2022-11-01 15:00:00,1574.28
869,2022-11-01 16:00:00,1572.62
870,2022-11-01 17:00:00,1578.44
871,2022-11-01 18:00:00,1583.85
872,2022-11-01 19:00:00,1576.76
873,2022-11-01 20:00:00,1575.8
874,2022-11-01 21:00:00,1572.68
875,2022-11-01 22:00:00,1578.51
876,2022-11-01 23:00:00,1578.48
877,2022-11-02 00:00:00,1587.54
878,2022-11-02 01:00:00,1586.01
879,2022-11-02 02:00:00,1590.08
880,2022-11-02 03:00:00,1590.74
881,2022-11-02 04:00:00,1590.18
882,2022-11-02 05:00:00,1585.94
883,2022-11-02 06:00:00,1587.25
884,2022-11-02 07:00:00,1564.76
885,2022-11-02 08:00:00,1574.01
886,2022-11-02 09:00:00,1558.76
887,2022-11-02 10:00:00,1548.56
888,2022-11-02 11:00:00,1555.94
889,2022-11-02 12:00:00,1553.6
890,2022-11-02 13:00:00,1553.24
891,2022-11-02 14:00:00,1560.21
892,2022-11-02 15:00:00,1558.5
893,2022-11-02 16:00:00,1570.95
894,2022-11-02 17:00:00,1560.48
895,2022-11-02 18:00:00,1563.69
896,2022-11-02 19:00:00,1535.92
897,2022-11-02 20:00:00,1511.27
898,2022-11-02 21:00:00,1514.3
899,2022-11-02 22:00:00,1511.5
900,2022-11-02 23:00:00,1518.34
901,2022-11-03 00:00:00,1531.49
902,2022-11-03 01:00:00,1543.2
903,2022-11-03 02:00:00,1543.59
904,2022-11-03 03:00:00,1547.35
905,2022-11-03 04:00:00,1553.34
906,2022-11-03 05:00:00,1551.76
907,2022-11-03 06:00:00,1547.45
908,2022-11-03 07:00:00,1544.04
909,2022-11-03 08:00:00,1543.78
910,2022-11-03 09:00:00,1552.4
911,2022-11-03 10:00:00,1544.22
912,2022-11-03 11:00:00,1531.95
913,2022-11-03 12:00:00,1529.77
914,2022-11-03 13:00:00,1525.61
915,2022-11-03 14:00:00,1551.79
916,2022-11-03 15:00:00,1542.46
917,2022-11-03 16:00:00,1546.8
918,2022-11-03 17:00:00,1541.01
919,2022-11-03 18:00:00,1545.23
920,2022-11-03 19:00:00,1544.13
921,2022-11-03 20:00:00,1540.72
922,2022-11-03 21:00:00,1543.2
923,2022-11-03 22:00:00,1531.21
924,2022-11-03 23:00:00,1531.01
925,2022-11-04 00:00:00,1538.61
926,2022-11-04 01:00:00,1538.46
927,2022-11-04 02:00:00,1541.28
928,2022-11-04 03:00:00,1548.92
929,2022-11-04 04:00:00,1551.0
930,2022-11-04 05:00:00,1561.97
931,2022-11-04 06:00:00,1582.18
932,2022-11-04 07:00:00,1587.43
933,2022-11-04 08:00:00,1579.33
934,2022-11-04 09:00:00,1579.52
935,2022-11-04 10:00:00,1594.68
936,2022-11-04 11:00:00,1577.24
937,2022-11-04 12:00:00,1609.73
938,2022-11-04 13:00:00,1616.45
939,2022-11-04 14:00:00,1660.45
940,2022-11-04 15:00:00,1624.97
941,2022-11-04 16:00:00,1621.9
942,2022-11-04 17:00:00,1622.83
943,2022-11-04 18:00:00,1637.51
944,2022-11-04 19:00:00,1648.29
945,2022-11-04 20:00:00,1645.55
946,2022-11-04 21:00:00,1648.37
947,2022-11-04 22:00:00,1649.66
948,2022-11-04 23:00:00,1644.78
949,2022-11-05 00:00:00,1658.28
950,2022-11-05 01:00:00,1653.72
951,2022-11-05 02:00:00,1648.97
952,2022-11-05 03:00:00,1646.75
953,2022-11-05 04:00:00,1643.67
954,2022-11-05 05:00:00,1646.76
955,2022-11-05 06:00:00,1653.66
956,2022-11-05 07:00:00,1651.36
957,2022-11-05 08:00:00,1643.32
958,2022-11-05 09:00:00,1640.72
959,2022-11-05 10:00:00,1641.66
960,2022-11-05 11:00:00,1649.58
961,2022-11-05 12:00:00,1641.2
962,2022-11-05 13:00:00,1634.99
963,2022-11-05 14:00:00,1629.1
964,2022-11-05 15:00:00,1635.87
965,2022-11-05 16:00:00,1637.25
966,2022-11-05 17:00:00,1636.58
967,2022-11-05 18:00:00,1629.96
968,2022-11-05 19:00:00,1633.24
969,2022-11-05 20:00:00,1631.46
970,2022-11-05 21:00:00,1632.53
971,2022-11-05 22:00:00,1632.32
972,2022-11-05 23:00:00,1626.98
973,2022-11-06 00:00:00,1629.35
974,2022-11-06 01:00:00,1614.24
975,2022-11-06 02:00:00,1616.53
976,2022-11-06 03:00:00,1621.24
977,2022-11-06 04:00:00,1619.84
978,2022-11-06 05:00:00,1615.66
979,2022-11-06 06:00:00,1616.91
980,2022-11-06 07:00:00,1622.88
981,2022-11-06 08:00:00,1631.46
982,2022-11-06 09:00:00,1628.23
983,2022-11-06 10:00:00,1628.83
984,2022-11-06 11:00:00,1620.35
985,2022-11-06 12:00:00,1618.36
986,2022-11-06 13:00:00,1621.53
987,2022-11-06 14:00:00,1626.42
988,2022-11-06 15:00:00,1623.77
989,2022-11-06 16:00:00,1622.09
990,2022-11-06 17:00:00,1616.04
991,2022-11-06 18:00:00,1610.59
992,2022-11-06 19:00:00,1610.41
993,2022-11-06 20:00:00,1611.82
994,2022-11-06 21:00:00,1603.81
995,2022-11-06 22:00:00,1601.82
996,2022-11-06 23:00:00,1568.29
997,2022-11-07 00:00:00,1573.28
998,2022-11-07 01:00:00,1582.41
999,2022-11-07 02:00:00,1593.39
